date and time;index;date;month;day;weeknr;weekday(0=M);hour;daytype(WrkSaSu);occupancyperc
2021-11-17 22:00:00+01:00;7702;17-11-2021;11;17;46;2;22;1;8
2021-11-17 23:00:00+01:00;7703;17-11-2021;11;17;46;2;23;1;0
2021-11-18 00:00:00+01:00;7704;18-11-2021;11;18;46;3;0;1;0
2021-11-18 01:00:00+01:00;7705;18-11-2021;11;18;46;3;1;1;0
2021-11-18 02:00:00+01:00;7706;18-11-2021;11;18;46;3;2;1;0
2021-11-18 03:00:00+01:00;7707;18-11-2021;11;18;46;3;3;1;0
2021-11-18 04:00:00+01:00;7708;18-11-2021;11;18;46;3;4;1;0
2021-11-18 05:00:00+01:00;7709;18-11-2021;11;18;46;3;5;1;0
2021-11-18 06:00:00+01:00;7710;18-11-2021;11;18;46;3;6;1;0
2021-11-18 07:00:00+01:00;7711;18-11-2021;11;18;46;3;7;1;0
2021-11-18 08:00:00+01:00;7712;18-11-2021;11;18;46;3;8;1;60
2021-11-18 09:00:00+01:00;7713;18-11-2021;11;18;46;3;9;1;60
2021-11-18 10:00:00+01:00;7714;18-11-2021;11;18;46;3;10;1;90
2021-11-18 11:00:00+01:00;7715;18-11-2021;11;18;46;3;11;1;90
2021-11-18 12:00:00+01:00;7716;18-11-2021;11;18;46;3;12;1;50
2021-11-18 13:00:00+01:00;7717;18-11-2021;11;18;46;3;13;1;50
2021-11-18 14:00:00+01:00;7718;18-11-2021;11;18;46;3;14;1;80
2021-11-18 15:00:00+01:00;7719;18-11-2021;11;18;46;3;15;1;80
2021-11-18 16:00:00+01:00;7720;18-11-2021;11;18;46;3;16;1;80
2021-11-18 17:00:00+01:00;7721;18-11-2021;11;18;46;3;17;1;50
2021-11-18 18:00:00+01:00;7722;18-11-2021;11;18;46;3;18;1;42
2021-11-18 19:00:00+01:00;7723;18-11-2021;11;18;46;3;19;1;33
2021-11-18 20:00:00+01:00;7724;18-11-2021;11;18;46;3;20;1;25
2021-11-18 21:00:00+01:00;7725;18-11-2021;11;18;46;3;21;1;17
2021-11-18 22:00:00+01:00;7726;18-11-2021;11;18;46;3;22;1;8
2021-11-18 23:00:00+01:00;7727;18-11-2021;11;18;46;3;23;1;0
2021-11-19 00:00:00+01:00;7728;19-11-2021;11;19;46;4;0;1;0
2021-11-19 01:00:00+01:00;7729;19-11-2021;11;19;46;4;1;1;0
2021-11-19 02:00:00+01:00;7730;19-11-2021;11;19;46;4;2;1;0
2021-11-19 03:00:00+01:00;7731;19-11-2021;11;19;46;4;3;1;0
2021-11-19 04:00:00+01:00;7732;19-11-2021;11;19;46;4;4;1;0
2021-11-19 05:00:00+01:00;7733;19-11-2021;11;19;46;4;5;1;0
2021-11-19 06:00:00+01:00;7734;19-11-2021;11;19;46;4;6;1;0
2021-11-19 07:00:00+01:00;7735;19-11-2021;11;19;46;4;7;1;0
2021-11-19 08:00:00+01:00;7736;19-11-2021;11;19;46;4;8;1;60
2021-11-19 09:00:00+01:00;7737;19-11-2021;11;19;46;4;9;1;60
2021-11-19 10:00:00+01:00;7738;19-11-2021;11;19;46;4;10;1;90
2021-11-19 11:00:00+01:00;7739;19-11-2021;11;19;46;4;11;1;90
2021-11-19 12:00:00+01:00;7740;19-11-2021;11;19;46;4;12;1;50
2021-11-19 13:00:00+01:00;7741;19-11-2021;11;19;46;4;13;1;50
2021-11-19 14:00:00+01:00;7742;19-11-2021;11;19;46;4;14;1;80
2021-11-19 15:00:00+01:00;7743;19-11-2021;11;19;46;4;15;1;80
2021-11-19 16:00:00+01:00;7744;19-11-2021;11;19;46;4;16;1;80
2021-11-19 17:00:00+01:00;7745;19-11-2021;11;19;46;4;17;1;50
2021-11-19 18:00:00+01:00;7746;19-11-2021;11;19;46;4;18;1;42
2021-11-19 19:00:00+01:00;7747;19-11-2021;11;19;46;4;19;1;33
2021-11-19 20:00:00+01:00;7748;19-11-2021;11;19;46;4;20;1;25
2021-11-19 21:00:00+01:00;7749;19-11-2021;11;19;46;4;21;1;17
2021-11-19 22:00:00+01:00;7750;19-11-2021;11;19;46;4;22;1;8
2021-11-19 23:00:00+01:00;7751;19-11-2021;11;19;46;4;23;1;0
2021-11-20 00:00:00+01:00;7752;20-11-2021;11;20;46;5;0;2;0
2021-11-20 01:00:00+01:00;7753;20-11-2021;11;20;46;5;1;2;0
2021-11-20 02:00:00+01:00;7754;20-11-2021;11;20;46;5;2;2;0
2021-11-20 03:00:00+01:00;7755;20-11-2021;11;20;46;5;3;2;0
2021-11-20 04:00:00+01:00;7756;20-11-2021;11;20;46;5;4;2;0
2021-11-20 05:00:00+01:00;7757;20-11-2021;11;20;46;5;5;2;0
2021-11-20 06:00:00+01:00;7758;20-11-2021;11;20;46;5;6;2;0
2021-11-20 07:00:00+01:00;7759;20-11-2021;11;20;46;5;7;2;0
2021-11-20 08:00:00+01:00;7760;20-11-2021;11;20;46;5;8;2;0
2021-11-20 09:00:00+01:00;7761;20-11-2021;11;20;46;5;9;2;0
2021-11-20 10:00:00+01:00;7762;20-11-2021;11;20;46;5;10;2;50
2021-11-20 11:00:00+01:00;7763;20-11-2021;11;20;46;5;11;2;50
2021-11-20 12:00:00+01:00;7764;20-11-2021;11;20;46;5;12;2;30
2021-11-20 13:00:00+01:00;7765;20-11-2021;11;20;46;5;13;2;30
2021-11-20 14:00:00+01:00;7766;20-11-2021;11;20;46;5;14;2;50
2021-11-20 15:00:00+01:00;7767;20-11-2021;11;20;46;5;15;2;50
2021-11-20 16:00:00+01:00;7768;20-11-2021;11;20;46;5;16;2;50
2021-11-20 17:00:00+01:00;7769;20-11-2021;11;20;46;5;17;2;0
2021-11-20 18:00:00+01:00;7770;20-11-2021;11;20;46;5;18;2;0
2021-11-20 19:00:00+01:00;7771;20-11-2021;11;20;46;5;19;2;0
2021-11-20 20:00:00+01:00;7772;20-11-2021;11;20;46;5;20;2;0
2021-11-20 21:00:00+01:00;7773;20-11-2021;11;20;46;5;21;2;0
2021-11-20 22:00:00+01:00;7774;20-11-2021;11;20;46;5;22;2;0
2021-11-20 23:00:00+01:00;7775;20-11-2021;11;20;46;5;23;2;0
2021-11-21 00:00:00+01:00;7776;21-11-2021;11;21;46;6;0;3;0
2021-11-21 01:00:00+01:00;7777;21-11-2021;11;21;46;6;1;3;0
2021-11-21 02:00:00+01:00;7778;21-11-2021;11;21;46;6;2;3;0
2021-11-21 03:00:00+01:00;7779;21-11-2021;11;21;46;6;3;3;0
2021-11-21 04:00:00+01:00;7780;21-11-2021;11;21;46;6;4;3;0
2021-11-21 05:00:00+01:00;7781;21-11-2021;11;21;46;6;5;3;0
2021-11-21 06:00:00+01:00;7782;21-11-2021;11;21;46;6;6;3;0
2021-11-21 07:00:00+01:00;7783;21-11-2021;11;21;46;6;7;3;0
2021-11-21 08:00:00+01:00;7784;21-11-2021;11;21;46;6;8;3;0
2021-11-21 09:00:00+01:00;7785;21-11-2021;11;21;46;6;9;3;0
2021-11-21 10:00:00+01:00;7786;21-11-2021;11;21;46;6;10;3;0
2021-11-21 11:00:00+01:00;7787;21-11-2021;11;21;46;6;11;3;0
2021-11-21 12:00:00+01:00;7788;21-11-2021;11;21;46;6;12;3;0
2021-11-21 13:00:00+01:00;7789;21-11-2021;11;21;46;6;13;3;0
2021-11-21 14:00:00+01:00;7790;21-11-2021;11;21;46;6;14;3;0
2021-11-21 15:00:00+01:00;7791;21-11-2021;11;21;46;6;15;3;0
2021-11-21 16:00:00+01:00;7792;21-11-2021;11;21;46;6;16;3;0
2021-11-21 17:00:00+01:00;7793;21-11-2021;11;21;46;6;17;3;0
2021-11-21 18:00:00+01:00;7794;21-11-2021;11;21;46;6;18;3;0
2021-11-21 19:00:00+01:00;7795;21-11-2021;11;21;46;6;19;3;0
2021-11-21 20:00:00+01:00;7796;21-11-2021;11;21;46;6;20;3;0
2021-11-21 21:00:00+01:00;7797;21-11-2021;11;21;46;6;21;3;0
2021-11-21 22:00:00+01:00;7798;21-11-2021;11;21;46;6;22;3;0
2021-11-21 23:00:00+01:00;7799;21-11-2021;11;21;46;6;23;3;0
2021-11-22 00:00:00+01:00;7800;22-11-2021;11;22;47;0;0;1;0
2021-11-22 01:00:00+01:00;7801;22-11-2021;11;22;47;0;1;1;0
2021-11-22 02:00:00+01:00;7802;22-11-2021;11;22;47;0;2;1;0
2021-11-22 03:00:00+01:00;7803;22-11-2021;11;22;47;0;3;1;0
2021-11-22 04:00:00+01:00;7804;22-11-2021;11;22;47;0;4;1;0
2021-11-22 05:00:00+01:00;7805;22-11-2021;11;22;47;0;5;1;0
2021-11-22 06:00:00+01:00;7806;22-11-2021;11;22;47;0;6;1;0
2021-11-22 07:00:00+01:00;7807;22-11-2021;11;22;47;0;7;1;0
2021-11-22 08:00:00+01:00;7808;22-11-2021;11;22;47;0;8;1;60
2021-11-22 09:00:00+01:00;7809;22-11-2021;11;22;47;0;9;1;60
2021-11-22 10:00:00+01:00;7810;22-11-2021;11;22;47;0;10;1;90
2021-11-22 11:00:00+01:00;7811;22-11-2021;11;22;47;0;11;1;90
2021-11-22 12:00:00+01:00;7812;22-11-2021;11;22;47;0;12;1;50
2021-11-22 13:00:00+01:00;7813;22-11-2021;11;22;47;0;13;1;50
2021-11-22 14:00:00+01:00;7814;22-11-2021;11;22;47;0;14;1;80
2021-11-22 15:00:00+01:00;7815;22-11-2021;11;22;47;0;15;1;80
2021-11-22 16:00:00+01:00;7816;22-11-2021;11;22;47;0;16;1;80
2021-11-22 17:00:00+01:00;7817;22-11-2021;11;22;47;0;17;1;50
2021-11-22 18:00:00+01:00;7818;22-11-2021;11;22;47;0;18;1;42
2021-11-22 19:00:00+01:00;7819;22-11-2021;11;22;47;0;19;1;33
2021-11-22 20:00:00+01:00;7820;22-11-2021;11;22;47;0;20;1;25
2021-11-22 21:00:00+01:00;7821;22-11-2021;11;22;47;0;21;1;17
2021-11-22 22:00:00+01:00;7822;22-11-2021;11;22;47;0;22;1;8
2021-11-22 23:00:00+01:00;7823;22-11-2021;11;22;47;0;23;1;0
2021-11-23 00:00:00+01:00;7824;23-11-2021;11;23;47;1;0;1;0
2021-11-23 01:00:00+01:00;7825;23-11-2021;11;23;47;1;1;1;0
2021-11-23 02:00:00+01:00;7826;23-11-2021;11;23;47;1;2;1;0
2021-11-23 03:00:00+01:00;7827;23-11-2021;11;23;47;1;3;1;0
2021-11-23 04:00:00+01:00;7828;23-11-2021;11;23;47;1;4;1;0
2021-11-23 05:00:00+01:00;7829;23-11-2021;11;23;47;1;5;1;0
2021-11-23 06:00:00+01:00;7830;23-11-2021;11;23;47;1;6;1;0
2021-11-23 07:00:00+01:00;7831;23-11-2021;11;23;47;1;7;1;0
2021-11-23 08:00:00+01:00;7832;23-11-2021;11;23;47;1;8;1;60
2021-11-23 09:00:00+01:00;7833;23-11-2021;11;23;47;1;9;1;60
2021-11-23 10:00:00+01:00;7834;23-11-2021;11;23;47;1;10;1;90
2021-11-23 11:00:00+01:00;7835;23-11-2021;11;23;47;1;11;1;90
2021-11-23 12:00:00+01:00;7836;23-11-2021;11;23;47;1;12;1;50
2021-11-23 13:00:00+01:00;7837;23-11-2021;11;23;47;1;13;1;50
2021-11-23 14:00:00+01:00;7838;23-11-2021;11;23;47;1;14;1;80
2021-11-23 15:00:00+01:00;7839;23-11-2021;11;23;47;1;15;1;80
2021-11-23 16:00:00+01:00;7840;23-11-2021;11;23;47;1;16;1;80
2021-11-23 17:00:00+01:00;7841;23-11-2021;11;23;47;1;17;1;50
2021-11-23 18:00:00+01:00;7842;23-11-2021;11;23;47;1;18;1;42
2021-11-23 19:00:00+01:00;7843;23-11-2021;11;23;47;1;19;1;33
2021-11-23 20:00:00+01:00;7844;23-11-2021;11;23;47;1;20;1;25
2021-11-23 21:00:00+01:00;7845;23-11-2021;11;23;47;1;21;1;17
2021-11-23 22:00:00+01:00;7846;23-11-2021;11;23;47;1;22;1;8
2021-11-23 23:00:00+01:00;7847;23-11-2021;11;23;47;1;23;1;0
2021-11-24 00:00:00+01:00;7848;24-11-2021;11;24;47;2;0;1;0
2021-11-24 01:00:00+01:00;7849;24-11-2021;11;24;47;2;1;1;0
2021-11-24 02:00:00+01:00;7850;24-11-2021;11;24;47;2;2;1;0
2021-11-24 03:00:00+01:00;7851;24-11-2021;11;24;47;2;3;1;0
2021-11-24 04:00:00+01:00;7852;24-11-2021;11;24;47;2;4;1;0
2021-11-24 05:00:00+01:00;7853;24-11-2021;11;24;47;2;5;1;0
2021-11-24 06:00:00+01:00;7854;24-11-2021;11;24;47;2;6;1;0
2021-11-24 07:00:00+01:00;7855;24-11-2021;11;24;47;2;7;1;0
2021-11-24 08:00:00+01:00;7856;24-11-2021;11;24;47;2;8;1;60
2021-11-24 09:00:00+01:00;7857;24-11-2021;11;24;47;2;9;1;60
2021-11-24 10:00:00+01:00;7858;24-11-2021;11;24;47;2;10;1;90
2021-11-24 11:00:00+01:00;7859;24-11-2021;11;24;47;2;11;1;90
2021-11-24 12:00:00+01:00;7860;24-11-2021;11;24;47;2;12;1;50
2021-11-24 13:00:00+01:00;7861;24-11-2021;11;24;47;2;13;1;50
2021-11-24 14:00:00+01:00;7862;24-11-2021;11;24;47;2;14;1;80
2021-11-24 15:00:00+01:00;7863;24-11-2021;11;24;47;2;15;1;80
2021-11-24 16:00:00+01:00;7864;24-11-2021;11;24;47;2;16;1;80
2021-11-24 17:00:00+01:00;7865;24-11-2021;11;24;47;2;17;1;50
2021-11-24 18:00:00+01:00;7866;24-11-2021;11;24;47;2;18;1;42
2021-11-24 19:00:00+01:00;7867;24-11-2021;11;24;47;2;19;1;33
2021-11-24 20:00:00+01:00;7868;24-11-2021;11;24;47;2;20;1;25
2021-11-24 21:00:00+01:00;7869;24-11-2021;11;24;47;2;21;1;17
2021-11-24 22:00:00+01:00;7870;24-11-2021;11;24;47;2;22;1;8
2021-11-24 23:00:00+01:00;7871;24-11-2021;11;24;47;2;23;1;0
2021-11-25 00:00:00+01:00;7872;25-11-2021;11;25;47;3;0;1;0
2021-11-25 01:00:00+01:00;7873;25-11-2021;11;25;47;3;1;1;0
2021-11-25 02:00:00+01:00;7874;25-11-2021;11;25;47;3;2;1;0
2021-11-25 03:00:00+01:00;7875;25-11-2021;11;25;47;3;3;1;0
2021-11-25 04:00:00+01:00;7876;25-11-2021;11;25;47;3;4;1;0
2021-11-25 05:00:00+01:00;7877;25-11-2021;11;25;47;3;5;1;0
2021-11-25 06:00:00+01:00;7878;25-11-2021;11;25;47;3;6;1;0
2021-11-25 07:00:00+01:00;7879;25-11-2021;11;25;47;3;7;1;0
2021-11-25 08:00:00+01:00;7880;25-11-2021;11;25;47;3;8;1;60
2021-11-25 09:00:00+01:00;7881;25-11-2021;11;25;47;3;9;1;60
2021-11-25 10:00:00+01:00;7882;25-11-2021;11;25;47;3;10;1;90
2021-11-25 11:00:00+01:00;7883;25-11-2021;11;25;47;3;11;1;90
2021-11-25 12:00:00+01:00;7884;25-11-2021;11;25;47;3;12;1;50
2021-11-25 13:00:00+01:00;7885;25-11-2021;11;25;47;3;13;1;50
2021-11-25 14:00:00+01:00;7886;25-11-2021;11;25;47;3;14;1;80
2021-11-25 15:00:00+01:00;7887;25-11-2021;11;25;47;3;15;1;80
2021-11-25 16:00:00+01:00;7888;25-11-2021;11;25;47;3;16;1;80
2021-11-25 17:00:00+01:00;7889;25-11-2021;11;25;47;3;17;1;50
2021-11-25 18:00:00+01:00;7890;25-11-2021;11;25;47;3;18;1;42
2021-11-25 19:00:00+01:00;7891;25-11-2021;11;25;47;3;19;1;33
2021-11-25 20:00:00+01:00;7892;25-11-2021;11;25;47;3;20;1;25
2021-11-25 21:00:00+01:00;7893;25-11-2021;11;25;47;3;21;1;17
2021-11-25 22:00:00+01:00;7894;25-11-2021;11;25;47;3;22;1;8
2021-11-25 23:00:00+01:00;7895;25-11-2021;11;25;47;3;23;1;0
2021-11-26 00:00:00+01:00;7896;26-11-2021;11;26;47;4;0;1;0
2021-11-26 01:00:00+01:00;7897;26-11-2021;11;26;47;4;1;1;0
2021-11-26 02:00:00+01:00;7898;26-11-2021;11;26;47;4;2;1;0
2021-11-26 03:00:00+01:00;7899;26-11-2021;11;26;47;4;3;1;0
2021-11-26 04:00:00+01:00;7900;26-11-2021;11;26;47;4;4;1;0
2021-11-26 05:00:00+01:00;7901;26-11-2021;11;26;47;4;5;1;0
2021-11-26 06:00:00+01:00;7902;26-11-2021;11;26;47;4;6;1;0
2021-11-26 07:00:00+01:00;7903;26-11-2021;11;26;47;4;7;1;0
2021-11-26 08:00:00+01:00;7904;26-11-2021;11;26;47;4;8;1;60
2021-11-26 09:00:00+01:00;7905;26-11-2021;11;26;47;4;9;1;60
2021-11-26 10:00:00+01:00;7906;26-11-2021;11;26;47;4;10;1;90
2021-11-26 11:00:00+01:00;7907;26-11-2021;11;26;47;4;11;1;90
2021-11-26 12:00:00+01:00;7908;26-11-2021;11;26;47;4;12;1;50
2021-11-26 13:00:00+01:00;7909;26-11-2021;11;26;47;4;13;1;50
2021-11-26 14:00:00+01:00;7910;26-11-2021;11;26;47;4;14;1;80
2021-11-26 15:00:00+01:00;7911;26-11-2021;11;26;47;4;15;1;80
2021-11-26 16:00:00+01:00;7912;26-11-2021;11;26;47;4;16;1;80
2021-11-26 17:00:00+01:00;7913;26-11-2021;11;26;47;4;17;1;50
2021-11-26 18:00:00+01:00;7914;26-11-2021;11;26;47;4;18;1;42
2021-11-26 19:00:00+01:00;7915;26-11-2021;11;26;47;4;19;1;33
2021-11-26 20:00:00+01:00;7916;26-11-2021;11;26;47;4;20;1;25
2021-11-26 21:00:00+01:00;7917;26-11-2021;11;26;47;4;21;1;17
2021-11-26 22:00:00+01:00;7918;26-11-2021;11;26;47;4;22;1;8
2021-11-26 23:00:00+01:00;7919;26-11-2021;11;26;47;4;23;1;0
2021-11-27 00:00:00+01:00;7920;27-11-2021;11;27;47;5;0;2;0
2021-11-27 01:00:00+01:00;7921;27-11-2021;11;27;47;5;1;2;0
2021-11-27 02:00:00+01:00;7922;27-11-2021;11;27;47;5;2;2;0
2021-11-27 03:00:00+01:00;7923;27-11-2021;11;27;47;5;3;2;0
2021-11-27 04:00:00+01:00;7924;27-11-2021;11;27;47;5;4;2;0
2021-11-27 05:00:00+01:00;7925;27-11-2021;11;27;47;5;5;2;0
2021-11-27 06:00:00+01:00;7926;27-11-2021;11;27;47;5;6;2;0
2021-11-27 07:00:00+01:00;7927;27-11-2021;11;27;47;5;7;2;0
2021-11-27 08:00:00+01:00;7928;27-11-2021;11;27;47;5;8;2;0
2021-11-27 09:00:00+01:00;7929;27-11-2021;11;27;47;5;9;2;0
2021-11-27 10:00:00+01:00;7930;27-11-2021;11;27;47;5;10;2;50
2021-11-27 11:00:00+01:00;7931;27-11-2021;11;27;47;5;11;2;50
2021-11-27 12:00:00+01:00;7932;27-11-2021;11;27;47;5;12;2;30
2021-11-27 13:00:00+01:00;7933;27-11-2021;11;27;47;5;13;2;30
2021-11-27 14:00:00+01:00;7934;27-11-2021;11;27;47;5;14;2;50
2021-11-27 15:00:00+01:00;7935;27-11-2021;11;27;47;5;15;2;50
2021-11-27 16:00:00+01:00;7936;27-11-2021;11;27;47;5;16;2;50
2021-11-27 17:00:00+01:00;7937;27-11-2021;11;27;47;5;17;2;0
2021-11-27 18:00:00+01:00;7938;27-11-2021;11;27;47;5;18;2;0
2021-11-27 19:00:00+01:00;7939;27-11-2021;11;27;47;5;19;2;0
2021-11-27 20:00:00+01:00;7940;27-11-2021;11;27;47;5;20;2;0
2021-11-27 21:00:00+01:00;7941;27-11-2021;11;27;47;5;21;2;0
2021-11-27 22:00:00+01:00;7942;27-11-2021;11;27;47;5;22;2;0
2021-11-27 23:00:00+01:00;7943;27-11-2021;11;27;47;5;23;2;0
2021-11-28 00:00:00+01:00;7944;28-11-2021;11;28;47;6;0;3;0
2021-11-28 01:00:00+01:00;7945;28-11-2021;11;28;47;6;1;3;0
2021-11-28 02:00:00+01:00;7946;28-11-2021;11;28;47;6;2;3;0
2021-11-28 03:00:00+01:00;7947;28-11-2021;11;28;47;6;3;3;0
2021-11-28 04:00:00+01:00;7948;28-11-2021;11;28;47;6;4;3;0
2021-11-28 05:00:00+01:00;7949;28-11-2021;11;28;47;6;5;3;0
2021-11-28 06:00:00+01:00;7950;28-11-2021;11;28;47;6;6;3;0
2021-11-28 07:00:00+01:00;7951;28-11-2021;11;28;47;6;7;3;0
2021-11-28 08:00:00+01:00;7952;28-11-2021;11;28;47;6;8;3;0
2021-11-28 09:00:00+01:00;7953;28-11-2021;11;28;47;6;9;3;0
2021-11-28 10:00:00+01:00;7954;28-11-2021;11;28;47;6;10;3;0
2021-11-28 11:00:00+01:00;7955;28-11-2021;11;28;47;6;11;3;0
2021-11-28 12:00:00+01:00;7956;28-11-2021;11;28;47;6;12;3;0
2021-11-28 13:00:00+01:00;7957;28-11-2021;11;28;47;6;13;3;0
2021-11-28 14:00:00+01:00;7958;28-11-2021;11;28;47;6;14;3;0
2021-11-28 15:00:00+01:00;7959;28-11-2021;11;28;47;6;15;3;0
2021-11-28 16:00:00+01:00;7960;28-11-2021;11;28;47;6;16;3;0
2021-11-28 17:00:00+01:00;7961;28-11-2021;11;28;47;6;17;3;0
2021-11-28 18:00:00+01:00;7962;28-11-2021;11;28;47;6;18;3;0
2021-11-28 19:00:00+01:00;7963;28-11-2021;11;28;47;6;19;3;0
2021-11-28 20:00:00+01:00;7964;28-11-2021;11;28;47;6;20;3;0
2021-11-28 21:00:00+01:00;7965;28-11-2021;11;28;47;6;21;3;0
2021-11-28 22:00:00+01:00;7966;28-11-2021;11;28;47;6;22;3;0
2021-11-28 23:00:00+01:00;7967;28-11-2021;11;28;47;6;23;3;0
2021-11-29 00:00:00+01:00;7968;29-11-2021;11;29;48;0;0;1;0
2021-11-29 01:00:00+01:00;7969;29-11-2021;11;29;48;0;1;1;0
2021-11-29 02:00:00+01:00;7970;29-11-2021;11;29;48;0;2;1;0
2021-11-29 03:00:00+01:00;7971;29-11-2021;11;29;48;0;3;1;0
2021-11-29 04:00:00+01:00;7972;29-11-2021;11;29;48;0;4;1;0
2021-11-29 05:00:00+01:00;7973;29-11-2021;11;29;48;0;5;1;0
2021-11-29 06:00:00+01:00;7974;29-11-2021;11;29;48;0;6;1;0
2021-11-29 07:00:00+01:00;7975;29-11-2021;11;29;48;0;7;1;0
2021-11-29 08:00:00+01:00;7976;29-11-2021;11;29;48;0;8;1;60
2021-11-29 09:00:00+01:00;7977;29-11-2021;11;29;48;0;9;1;60
2021-11-29 10:00:00+01:00;7978;29-11-2021;11;29;48;0;10;1;90
2021-11-29 11:00:00+01:00;7979;29-11-2021;11;29;48;0;11;1;90
2021-11-29 12:00:00+01:00;7980;29-11-2021;11;29;48;0;12;1;50
2021-11-29 13:00:00+01:00;7981;29-11-2021;11;29;48;0;13;1;50
2021-11-29 14:00:00+01:00;7982;29-11-2021;11;29;48;0;14;1;80
2021-11-29 15:00:00+01:00;7983;29-11-2021;11;29;48;0;15;1;80
2021-11-29 16:00:00+01:00;7984;29-11-2021;11;29;48;0;16;1;80
2021-11-29 17:00:00+01:00;7985;29-11-2021;11;29;48;0;17;1;50
2021-11-29 18:00:00+01:00;7986;29-11-2021;11;29;48;0;18;1;42
2021-11-29 19:00:00+01:00;7987;29-11-2021;11;29;48;0;19;1;33
2021-11-29 20:00:00+01:00;7988;29-11-2021;11;29;48;0;20;1;25
2021-11-29 21:00:00+01:00;7989;29-11-2021;11;29;48;0;21;1;17
2021-11-29 22:00:00+01:00;7990;29-11-2021;11;29;48;0;22;1;8
2021-11-29 23:00:00+01:00;7991;29-11-2021;11;29;48;0;23;1;0
2021-11-30 00:00:00+01:00;7992;30-11-2021;11;30;48;1;0;1;0
2021-11-30 01:00:00+01:00;7993;30-11-2021;11;30;48;1;1;1;0
2021-11-30 02:00:00+01:00;7994;30-11-2021;11;30;48;1;2;1;0
2021-11-30 03:00:00+01:00;7995;30-11-2021;11;30;48;1;3;1;0
2021-11-30 04:00:00+01:00;7996;30-11-2021;11;30;48;1;4;1;0
2021-11-30 05:00:00+01:00;7997;30-11-2021;11;30;48;1;5;1;0
2021-11-30 06:00:00+01:00;7998;30-11-2021;11;30;48;1;6;1;0
2021-11-30 07:00:00+01:00;7999;30-11-2021;11;30;48;1;7;1;0
2021-11-30 08:00:00+01:00;8000;30-11-2021;11;30;48;1;8;1;60
2021-11-30 09:00:00+01:00;8001;30-11-2021;11;30;48;1;9;1;60
2021-11-30 10:00:00+01:00;8002;30-11-2021;11;30;48;1;10;1;90
2021-11-30 11:00:00+01:00;8003;30-11-2021;11;30;48;1;11;1;90
2021-11-30 12:00:00+01:00;8004;30-11-2021;11;30;48;1;12;1;50
2021-11-30 13:00:00+01:00;8005;30-11-2021;11;30;48;1;13;1;50
2021-11-30 14:00:00+01:00;8006;30-11-2021;11;30;48;1;14;1;80
2021-11-30 15:00:00+01:00;8007;30-11-2021;11;30;48;1;15;1;80
2021-11-30 16:00:00+01:00;8008;30-11-2021;11;30;48;1;16;1;80
2021-11-30 17:00:00+01:00;8009;30-11-2021;11;30;48;1;17;1;50
2021-11-30 18:00:00+01:00;8010;30-11-2021;11;30;48;1;18;1;42
2021-11-30 19:00:00+01:00;8011;30-11-2021;11;30;48;1;19;1;33
2021-11-30 20:00:00+01:00;8012;30-11-2021;11;30;48;1;20;1;25
2021-11-30 21:00:00+01:00;8013;30-11-2021;11;30;48;1;21;1;17
2021-11-30 22:00:00+01:00;8014;30-11-2021;11;30;48;1;22;1;8
2021-11-30 23:00:00+01:00;8015;30-11-2021;11;30;48;1;23;1;0
2021-12-01 00:00:00+01:00;8016;1-12-2021;12;1;48;2;0;1;0
2021-12-01 01:00:00+01:00;8017;1-12-2021;12;1;48;2;1;1;0
2021-12-01 02:00:00+01:00;8018;1-12-2021;12;1;48;2;2;1;0
2021-12-01 03:00:00+01:00;8019;1-12-2021;12;1;48;2;3;1;0
2021-12-01 04:00:00+01:00;8020;1-12-2021;12;1;48;2;4;1;0
2021-12-01 05:00:00+01:00;8021;1-12-2021;12;1;48;2;5;1;0
2021-12-01 06:00:00+01:00;8022;1-12-2021;12;1;48;2;6;1;0
2021-12-01 07:00:00+01:00;8023;1-12-2021;12;1;48;2;7;1;0
2021-12-01 08:00:00+01:00;8024;1-12-2021;12;1;48;2;8;1;60
2021-12-01 09:00:00+01:00;8025;1-12-2021;12;1;48;2;9;1;60
2021-12-01 10:00:00+01:00;8026;1-12-2021;12;1;48;2;10;1;90
2021-12-01 11:00:00+01:00;8027;1-12-2021;12;1;48;2;11;1;90
2021-12-01 12:00:00+01:00;8028;1-12-2021;12;1;48;2;12;1;50
2021-12-01 13:00:00+01:00;8029;1-12-2021;12;1;48;2;13;1;50
2021-12-01 14:00:00+01:00;8030;1-12-2021;12;1;48;2;14;1;80
2021-12-01 15:00:00+01:00;8031;1-12-2021;12;1;48;2;15;1;80
2021-12-01 16:00:00+01:00;8032;1-12-2021;12;1;48;2;16;1;80
2021-12-01 17:00:00+01:00;8033;1-12-2021;12;1;48;2;17;1;50
2021-12-01 18:00:00+01:00;8034;1-12-2021;12;1;48;2;18;1;42
2021-12-01 19:00:00+01:00;8035;1-12-2021;12;1;48;2;19;1;33
2021-12-01 20:00:00+01:00;8036;1-12-2021;12;1;48;2;20;1;25
2021-12-01 21:00:00+01:00;8037;1-12-2021;12;1;48;2;21;1;17
2021-12-01 22:00:00+01:00;8038;1-12-2021;12;1;48;2;22;1;8
2021-12-01 23:00:00+01:00;8039;1-12-2021;12;1;48;2;23;1;0
2021-12-02 00:00:00+01:00;8040;2-12-2021;12;2;48;3;0;1;0
2021-12-02 01:00:00+01:00;8041;2-12-2021;12;2;48;3;1;1;0
